编号	名称	图标	品质	内观	性别	是否可以批量使用	职业限制	等级限制	物品等级	拾取分类	羽化等级	物品类别	部位	耐久度	出售价格	叠加上限	持有类型	是否可丢弃	是否可销毁	力量需求	悟性需求	身法需求	根骨需求	经脉需求	CD时间	CD类别	掉落模型ID	模型ID	物攻下限	物攻上限	魔攻下限	魔攻上限	道攻下限	道攻上限	物防下限	物防上限	魔防下限	魔防上限	物免	魔免	命中	暴击	闪避	生命值	魔法值	默认值	随机属性组	目标类型	合法对象	使用成功率	附加功能ID	功能参数	功能数据	描述	掉落说明	使用说明	编辑器目录
04114	诛神手镯	items/14022	4	14022	2	0	2	90	90	5	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	15	63	0	0	0	0	0	0	0	0	1	0	0	0	0	0	64	0	0	0	0						
04115	尊云手镯	items/14023	0	14023	2	0	4	90	90	1	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04116	尊云手镯	items/14023	1	14023	2	0	4	90	90	2	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04117	尊云手镯	items/14023	2	14023	2	0	4	90	90	3	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	8	35	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04118	尊云手镯	items/14023	3	14023	2	0	4	90	90	4	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	12	49	0	0	0	0	0	0	1	0	0	0	0	0	64	0	0	0	0						
04119	尊云手镯	items/14023	4	14023	2	0	4	90	90	5	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	15	63	0	0	0	0	0	0	1	0	0	0	0	0	64	0	0	0	0						
04120	弑天手镯	items/14024	0	14024	2	0	1	100	100	1	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04121	弑天手镯	items/14024	1	14024	2	0	1	100	100	2	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04122	弑天手镯	items/14024	2	14024	2	0	1	100	100	3	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				8	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04123	弑天手镯	items/14024	3	14024	2	0	1	100	100	4	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				12	49	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	64	0	0	0	0						
04124	弑天手镯	items/14024	4	14024	2	0	1	100	100	5	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				15	63	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	64	0	0	0	0						
04125	妖月手镯	items/14025	0	14025	2	0	2	100	100	1	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04126	妖月手镯	items/14025	1	14025	2	0	2	100	100	2	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04127	妖月手镯	items/14025	2	14025	2	0	2	100	100	3	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	8	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04128	妖月手镯	items/14025	3	14025	2	0	2	100	100	4	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	12	49	0	0	0	0	0	0	0	0	1	0	0	0	0	0	64	0	0	0	0						
04129	妖月手镯	items/14025	4	14025	2	0	2	100	100	5	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	15	63	0	0	0	0	0	0	0	0	1	0	0	0	0	0	64	0	0	0	0						
04130	寒天手镯	items/14026	0	14026	2	0	4	100	100	1	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04131	寒天手镯	items/14026	1	14026	2	0	4	100	100	2	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04132	寒天手镯	items/14026	2	14026	2	0	4	100	100	3	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	8	35	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0						
04133	寒天手镯	items/14026	3	14026	2	0	4	100	100	4	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	12	49	0	0	0	0	0	0	1	0	0	0	0	0	64	0	0	0	0						
04134	寒天手镯	items/14026	4	14026	2	0	4	100	100	5	1	1	4	20000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	15	63	0	0	0	0	0	0	1	0	0	0	0	0	64	0	0	0	0						
#戒指																																																									
05000	珊瑚戒指	items/15000	0	15000	2	0	1	10	10	1	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	33	0	0	0	0						
05001	珊瑚戒指	items/15000	1	15000	2	0	1	10	10	2	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	33	0	0	0	0						
05002	珊瑚戒指	items/15000	2	15000	2	0	1	10	10	3	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	33	0	0	0	0						
05003	珊瑚戒指	items/15000	3	15000	2	0	1	10	10	4	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	33	0	0	0	0						
05004	珊瑚戒指	items/15000	4	15000	2	0	1	10	10	5	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	33	0	0	0	0						
05005	魅力戒指	items/15001	0	15001	2	0	2	10	10	1	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	33	0	0	0	0						
05006	魅力戒指	items/15001	1	15001	2	0	2	10	10	2	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	33	0	0	0	0						
05007	魅力戒指	items/15001	2	15001	2	0	2	10	10	3	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	15	0	33	0	0	0	0						
05008	魅力戒指	items/15001	3	15001	2	0	2	10	10	4	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	20	0	33	0	0	0	0						
05009	魅力戒指	items/15001	4	15001	2	0	2	10	10	5	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	25	0	33	0	0	0	0						
05010	道德戒指	items/15002	0	15002	2	0	4	10	10	1	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	33	0	0	0	0						
05011	道德戒指	items/15002	1	15002	2	0	4	10	10	2	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	33	0	0	0	0						
05012	道德戒指	items/15002	2	15002	2	0	4	10	10	3	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	10	0	0	33	0	0	0	0						
05013	道德戒指	items/15002	3	15002	2	0	4	10	10	4	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	15	0	0	33	0	0	0	0						
05014	道德戒指	items/15002	4	15002	2	0	4	10	10	5	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	20	0	0	33	0	0	0	0						
05015	龙之戒指	items/15003	0	15003	2	0	1	20	20	1	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	34	0	0	0	0						
05016	龙之戒指	items/15003	1	15003	2	0	1	20	20	2	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	34	0	0	0	0						
05017	龙之戒指	items/15003	2	15003	2	0	1	20	20	3	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	34	0	0	0	0						
05018	龙之戒指	items/15003	3	15003	2	0	1	20	20	4	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	34	0	0	0	0						
05019	龙之戒指	items/15003	4	15003	2	0	1	20	20	5	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	34	0	0	0	0						
05020	红宝石戒指	items/15004	0	15004	2	0	2	20	20	1	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	34	0	0	0	0						
05021	红宝石戒指	items/15004	1	15004	2	0	2	20	20	2	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	15	0	34	0	0	0	0						
05022	红宝石戒指	items/15004	2	15004	2	0	2	20	20	3	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	20	0	34	0	0	0	0						
05023	红宝石戒指	items/15004	3	15004	2	0	2	20	20	4	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	3	13	0	0	0	0	0	0	0	0	0	0	0	0	25	0	34	0	0	0	0						
05024	红宝石戒指	items/15004	4	15004	2	0	2	20	20	5	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	4	17	0	0	0	0	0	0	0	0	0	0	0	0	30	0	34	0	0	0	0						
05025	铂金戒指	items/15005	0	15005	2	0	4	20	20	1	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	5	0	34	0	0	0	0						
05026	铂金戒指	items/15005	1	15005	2	0	4	20	20	2	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	10	5	0	34	0	0	0	0						
05027	铂金戒指	items/15005	2	15005	2	0	4	20	20	3	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	15	10	0	34	0	0	0	0						
05028	铂金戒指	items/15005	3	15005	2	0	4	20	20	4	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	20	10	0	34	0	0	0	0						
05029	铂金戒指	items/15005	4	15005	2	0	4	20	20	5	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	4	17	0	0	0	0	0	0	0	0	0	25	10	0	34	0	0	0	0						
05030	力量戒指	items/15006	0	15006	2	0	1	30	30	1	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	35	0	0	0	0						
05031	力量戒指	items/15006	1	15006	2	0	1	30	30	2	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	30	5	0	35	0	0	0	0						
05032	力量戒指	items/15006	2	15006	2	0	1	30	30	3	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	40	15	0	35	0	0	0	0						
05033	力量戒指	items/15006	3	15006	2	0	1	30	30	4	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	50	15	0	35	0	0	0	0						
05034	力量戒指	items/15006	4	15006	2	0	1	30	30	5	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				6	25	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	0	35	0	0	0	0						
05035	紫碧螺戒指	items/15007	0	15007	2	0	2	30	30	1	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	10	15	0	35	0	0	0	0						
05036	紫碧螺戒指	items/15007	1	15007	2	0	2	30	30	2	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	20	15	0	35	0	0	0	0						
05037	紫碧螺戒指	items/15007	2	15007	2	0	2	30	30	3	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	30	25	0	35	0	0	0	0						
05038	紫碧螺戒指	items/15007	3	15007	2	0	2	30	30	4	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	40	25	0	35	0	0	0	0						
05039	紫碧螺戒指	items/15007	4	15007	2	0	2	30	30	5	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	6	25	0	0	0	0	0	0	0	0	0	0	0	50	30	0	35	0	0	0	0						
05040	泰坦戒指	items/15008	0	15008	2	0	4	30	30	1	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	15	10	0	35	0	0	0	0						
05041	泰坦戒指	items/15008	1	15008	2	0	4	30	30	2	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	25	10	0	35	0	0	0	0						
05042	泰坦戒指	items/15008	2	15008	2	0	4	30	30	3	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	35	15	0	35	0	0	0	0						
05043	泰坦戒指	items/15008	3	15008	2	0	4	30	30	4	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	45	20	0	35	0	0	0	0						
05044	泰坦戒指	items/15008	4	15008	2	0	4	30	30	5	0	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	6	25	0	0	0	0	0	0	0	0	0	55	25	0	35	0	0	0	0						
05045	圣战戒指	items/15009	0	15009	2	0	1	40	40	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	30	10	0	36	0	0	0	0						
05046	圣战戒指	items/15009	1	15009	2	0	1	40	40	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	40	10	0	36	0	0	0	0						
05047	圣战戒指	items/15009	2	15009	2	0	1	40	40	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				4	19	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	0	36	0	0	0	0						
05048	圣战戒指	items/15009	3	15009	2	0	1	40	40	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				6	26	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	0	36	0	0	0	0						
05049	圣战戒指	items/15009	4	15009	2	0	1	40	40	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				8	34	0	0	0	0	0	0	0	0	0	0	0	0	0	70	25	0	36	0	0	0	0						
05050	法神戒指	items/15010	0	15010	2	0	2	40	40	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	15	25	0	36	0	0	0	0						
05051	法神戒指	items/15010	1	15010	2	0	2	40	40	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	25	25	0	36	0	0	0	0						
05052	法神戒指	items/15010	2	15010	2	0	2	40	40	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	4	19	0	0	0	0	0	0	0	0	0	0	0	35	35	0	36	0	0	0	0						
05053	法神戒指	items/15010	3	15010	2	0	2	40	40	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	6	26	0	0	0	0	0	0	0	0	0	0	0	45	35	0	36	0	0	0	0						
05054	法神戒指	items/15010	4	15010	2	0	2	40	40	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	8	34	0	0	0	0	0	0	0	0	0	0	0	55	40	0	36	0	0	0	0						
05055	天尊戒指	items/15011	0	15011	2	0	4	40	40	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	23	17	0	36	0	0	0	0						
05056	天尊戒指	items/15011	1	15011	2	0	4	40	40	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	33	17	0	36	0	0	0	0						
05057	天尊戒指	items/15011	2	15011	2	0	4	40	40	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	4	19	0	0	0	0	0	0	0	0	0	43	22	0	36	0	0	0	0						
05058	天尊戒指	items/15011	3	15011	2	0	4	40	40	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	6	26	0	0	0	0	0	0	0	0	0	53	27	0	36	0	0	0	0						
05059	天尊戒指	items/15011	4	15011	2	0	4	40	40	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	8	34	0	0	0	0	0	0	0	0	0	63	32	0	36	0	0	0	0						
05060	百战戒指	items/15012	0	15012	2	0	1	60	60	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	0	37	0	0	0	0						
05061	百战戒指	items/15012	1	15012	2	0	1	60	60	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	0	37	0	0	0	0						
05062	百战戒指	items/15012	2	15012	2	0	1	60	60	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				6	24	0	0	0	0	0	0	0	0	0	0	0	0	0	70	30	0	37	0	0	0	0						
05063	百战戒指	items/15012	3	15012	2	0	1	60	60	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				8	33	0	0	0	0	0	0	0	0	0	0	0	0	0	80	30	0	37	0	0	0	0						
05064	百战戒指	items/15012	4	15012	2	0	1	60	60	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				10	43	0	0	0	0	0	0	0	0	0	0	0	0	0	90	35	0	37	0	0	0	0						
05065	苍羽戒指	items/15013	0	15013	2	0	2	60	60	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	25	45	0	37	0	0	0	0						
05066	苍羽戒指	items/15013	1	15013	2	0	2	60	60	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	35	45	0	37	0	0	0	0						
05067	苍羽戒指	items/15013	2	15013	2	0	2	60	60	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	6	24	0	0	0	0	0	0	0	0	0	0	0	45	55	0	37	0	0	0	0						
05068	苍羽戒指	items/15013	3	15013	2	0	2	60	60	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	8	33	0	0	0	0	0	0	0	0	0	0	0	55	55	0	37	0	0	0	0						
05069	苍羽戒指	items/15013	4	15013	2	0	2	60	60	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	10	43	0	0	0	0	0	0	0	0	0	0	0	65	60	0	37	0	0	0	0						
05070	伏魔戒指	items/15014	0	15014	2	0	4	60	60	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	38	32	0	37	0	0	0	0						
05071	伏魔戒指	items/15014	1	15014	2	0	4	60	60	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	48	32	0	37	0	0	0	0						
05072	伏魔戒指	items/15014	2	15014	2	0	4	60	60	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	6	24	0	0	0	0	0	0	0	0	0	58	37	0	37	0	0	0	0						
05073	伏魔戒指	items/15014	3	15014	2	0	4	60	60	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	8	33	0	0	0	0	0	0	0	0	0	68	42	0	37	0	0	0	0						
05074	伏魔戒指	items/15014	4	15014	2	0	4	60	60	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	10	43	0	0	0	0	0	0	0	0	0	78	47	0	37	0	0	0	0						
05075	仁者戒指	items/15015	0	15015	2	0	1	70	70	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	70	30	0	38	0	0	0	0						
05076	仁者戒指	items/15015	1	15015	2	0	1	70	70	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	80	30	0	38	0	0	0	0						
05077	仁者戒指	items/15015	2	15015	2	0	1	70	70	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				7	28	0	0	0	0	0	0	0	0	0	0	0	0	0	90	40	0	38	0	0	0	0						
05078	仁者戒指	items/15015	3	15015	2	0	1	70	70	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				10	40	0	0	0	0	0	0	0	0	0	0	0	0	0	100	40	0	38	0	0	0	0						
05079	仁者戒指	items/15015	4	15015	2	0	1	70	70	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				12	51	0	0	0	0	0	0	0	0	0	0	0	0	0	110	45	0	38	0	0	0	0						
05080	虹渊戒指	items/15016	0	15016	2	0	2	70	70	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	35	65	0	38	0	0	0	0						
05081	虹渊戒指	items/15016	1	15016	2	0	2	70	70	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	4	17	0	0	0	0	0	0	0	0	0	0	0	45	65	0	38	0	0	0	0						
05082	虹渊戒指	items/15016	2	15016	2	0	2	70	70	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	7	28	0	0	0	0	0	0	0	0	0	0	0	55	75	0	38	0	0	0	0						
05083	虹渊戒指	items/15016	3	15016	2	0	2	70	70	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	10	40	0	0	0	0	0	0	0	0	0	0	0	65	75	0	38	0	0	0	0						
05084	虹渊戒指	items/15016	4	15016	2	0	2	70	70	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	12	51	0	0	0	0	0	0	0	0	0	0	0	75	80	0	38	0	0	0	0						
05085	紫阳戒指	items/15017	0	15017	2	0	4	70	70	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	55	45	0	38	0	0	0	0						
05086	紫阳戒指	items/15017	1	15017	2	0	4	70	70	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	4	17	0	0	0	0	0	0	0	0	0	65	45	0	38	0	0	0	0						
05087	紫阳戒指	items/15017	2	15017	2	0	4	70	70	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	7	28	0	0	0	0	0	0	0	0	0	75	50	0	38	0	0	0	0						
05088	紫阳戒指	items/15017	3	15017	2	0	4	70	70	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	10	40	0	0	0	0	0	0	0	0	0	85	55	0	38	0	0	0	0						
05089	紫阳戒指	items/15017	4	15017	2	0	4	70	70	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	12	51	0	0	0	0	0	0	0	0	0	95	60	0	38	0	0	0	0						
05090	轩辕戒指	items/15018	0	15018	2	0	1	80	80	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	90	40	0	39	0	0	0	0						
05091	轩辕戒指	items/15018	1	15018	2	0	1	80	80	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				5	23	0	0	0	0	0	0	0	0	0	0	0	0	0	100	40	0	39	0	0	0	0						
05092	轩辕戒指	items/15018	2	15018	2	0	1	80	80	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				9	38	0	0	0	0	0	0	0	0	0	0	0	0	0	110	50	0	39	0	0	0	0						
05093	轩辕戒指	items/15018	3	15018	2	0	1	80	80	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				13	53	0	0	0	0	0	0	0	0	0	0	0	0	0	120	50	0	39	0	0	0	0						
05094	轩辕戒指	items/15018	4	15018	2	0	1	80	80	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				17	69	0	0	0	0	0	0	0	0	0	0	0	0	0	130	55	0	39	0	0	0	0						
05095	奥义戒指	items/15019	0	15019	2	0	2	80	80	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	45	85	0	39	0	0	0	0						
05096	奥义戒指	items/15019	1	15019	2	0	2	80	80	2	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	5	23	0	0	0	0	0	0	0	0	0	0	0	55	85	0	39	0	0	0	0						
05097	奥义戒指	items/15019	2	15019	2	0	2	80	80	3	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	9	38	0	0	0	0	0	0	0	0	0	0	0	65	95	0	39	0	0	0	0						
05098	奥义戒指	items/15019	3	15019	2	0	2	80	80	4	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	13	53	0	0	0	0	0	0	0	0	0	0	0	75	95	0	39	0	0	0	0						
05099	奥义戒指	items/15019	4	15019	2	0	2	80	80	5	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	17	69	0	0	0	0	0	0	0	0	0	0	0	85	100	0	39	0	0	0	0						
05100	冥火戒指	items/15020	0	15020	2	0	4	80	80	1	1	3	5	21000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	72	58	0	39	0	0	0	0						
